Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
567472	3685	13.0939	2	8.0781E+06	460942	497.2855	222.4	1215	7652	HCD-HMSn
567472	3686	13.0961	2	2.792E+06	201360	110.0719	152.8	716	4058	HCD-HMSn
567472	3687	13.0984	2	7.6601E+06	1.2111E+06	545.7799	492.1	975	6001	HCD-HMSn
567472	3688	13.1006	2	3.311E+07	5.5992E+06	458.7746	842.4	939	5108	HCD-HMSn
567472	3689	13.1035	1	2.5647E+09	2.8644E+08	774.8833	690.3	12745	12745	HMS
567472	3690	13.1079	2	1.1262E+07	493734	777.8713	142.8	1309	8266	HCD-HMSn
567472	3691	13.1102	2	9.8933E+06	4.2657E+06	702.3627	1307	543	2931	HCD-HMSn
567472	3692	13.1124	2	3.8149E+07	3.1693E+06	458.2725	286.8	1175	6553	HCD-HMSn
567472	3693	13.1147	2	2.1979E+07	1.547E+06	110.0719	312	1550	9169	HCD-HMSn
567472	3694	13.1169	2	1.4862E+07	2.9262E+06	685.8653	755.7	886	4321	HCD-HMSn
567472	3695	13.1192	2	6.3576E+06	1.182E+06	500.7769	493.8	908	5391	HCD-HMSn
567472	3696	13.1215	2	5.5342E+06	939980	661.3262	382.4	714	4055	HCD-HMSn
567472	3697	13.1237	2	3.8056E+06	110199	374.2242	43.22	743	4972	HCD-HMSn
567472	3698	13.1260	2	3.005E+06	228004	110.0719	127.4	801	5736	HCD-HMSn
567472	3699	13.1282	2	2.4253E+07	2.1339E+06	110.0719	238.9	896	5065	HCD-HMSn
567472	3700	13.1305	2	1.7051E+07	1.6188E+06	435.2694	281.5	802	4130	HCD-HMSn
567472	3701	13.1327	2	2.2033E+07	2.6956E+06	487.2628	503.7	1190	6413	HCD-HMSn
567472	3702	13.1356	1	3.3164E+09	3.7999E+08	774.8831	830.1	13527	13527	HMS
567472	3703	13.1400	2	3.4045E+07	4.7112E+06	272.1719	339.5	584	2686	HCD-HMSn
567472	3704	13.1422	2	1.334E+07	1.5616E+06	110.0719	233.9	552	2445	HCD-HMSn
567472	3705	13.1445	2	3.8301E+07	4.6392E+06	487.2629	286.9	769	3781	HCD-HMSn
567472	3706	13.1467	2	1.3153E+07	662029	431.2669	170.8	1087	5583	HCD-HMSn
567472	3707	13.1490	2	1.4605E+07	747982	448.2465	198.8	1119	5999	HCD-HMSn
567472	3708	13.1512	2	1.6858E+07	3.399E+06	665.8496	968.5	1084	5172	HCD-HMSn
567472	3709	13.1535	2	2.1021E+07	1.2479E+06	110.0719	314	2151	13043	HCD-HMSn
567472	3710	13.1558	2	1.0125E+07	1.0331E+06	969.4839	280.3	1001	6055	HCD-HMSn
567472	3711	13.1580	2	8.8104E+06	636118	487.263	178.2	1009	5856	HCD-HMSn
567472	3712	13.1603	2	1.9986E+07	1.037E+06	710.3584	249.1	1649	9745	HCD-HMSn
567472	3713	13.1625	2	1.0428E+07	476240	320.6802	220.5	1413	7842	HCD-HMSn
567472	3714	13.1648	2	7.1998E+06	204748	782.8816	64.62	1000	6337	HCD-HMSn
567472	3715	13.1676	1	2.8289E+09	2.545E+08	774.8835	574.1	13443	13443	HMS
567472	3716	13.1721	2	2.364E+07	4.0292E+06	574.2937	447.1	661	3203	HCD-HMSn
567472	3717	13.1743	2	2.5428E+06	287611	711.3547	125	489	3297	HCD-HMSn
567472	3718	13.1766	2	2.7491E+07	1.8144E+06	792.3947	378.9	2069	11922	HCD-HMSn
567472	3719	13.1789	2	6.7568E+06	818971	741.3533	274.5	924	5660	HCD-HMSn
567472	3720	13.1811	2	1.1425E+07	574213	490.7723	189.2	1442	8572	HCD-HMSn
567472	3721	13.1834	2	8.0854E+06	673216	675.4243	248.5	1043	6524	HCD-HMSn
567472	3722	13.1856	2	1.2024E+07	536645	575.372	156.5	1152	7116	HCD-HMSn
567472	3723	13.1879	2	1.2594E+07	708589	458.2727	182.2	1345	8149	HCD-HMSn
567472	3724	13.1901	2	6.5724E+06	365946	110.0719	140	1130	6926	HCD-HMSn
567472	3725	13.1924	2	7.2521E+06	278621	175.1193	132.2	1446	9046	HCD-HMSn
567472	3726	13.1947	2	8.3755E+06	424203	512.3037	131.5	1301	9143	HCD-HMSn
567472	3727	13.1969	2	5.0796E+06	204453	129.138	77.17	817	4659	HCD-HMSn
567472	3728	13.1998	1	2.0931E+09	1.6083E+08	774.8833	478.2	13703	13703	HMS
567472	3729	13.2042	2	9.0198E+06	1.9732E+06	723.8552	560.1	621	3130	HCD-HMSn
567472	3730	13.2064	2	4.4822E+06	1.2011E+06	317.6977	748.7	653	3537	HCD-HMSn
567472	3731	13.2087	2	6.1622E+06	236913	175.1192	108.2	1107	6354	HCD-HMSn
567472	3732	13.2109	2	3.1783E+06	335331	110.0719	169.6	543	3241	HCD-HMSn
567472	3733	13.2132	2	4.893E+06	550854	602.3186	258.7	666	3900	HCD-HMSn
567472	3734	13.2155	2	2.0212E+06	231433	110.0719	176.3	653	3182	HCD-HMSn
567472	3735	13.2177	2	3.0656E+06	358789	836.4093	142.2	597	4415	HCD-HMSn
567472	3736	13.2200	2	3.5781E+06	261984	110.0719	158.2	1019	5794	HCD-HMSn
567472	3737	13.2222	2	1.3482E+07	594870	774.3566	161.2	1460	8771	HCD-HMSn
567472	3738	13.2245	2	5.9484E+06	156783	402.219	52.43	948	7343	HCD-HMSn
567472	3739	13.2268	2	6.6408E+06	825714	1002.0174	233.6	729	3893	HCD-HMSn
567472	3740	13.2291	2	8.2381E+06	304311	774.3566	98.21	1128	8263	HCD-HMSn
